CASEID,PARTID,VARIATION,TIME,POSX,POSY,POSZ,POSPHI,POSTHETA,POSPSI,VX,VY,VZ,AX,AY,AZ,MUE,REC
1,1,0,1.68,-7.4156,-18.1476,0.6002,-0.0002,0.0129,1.0976,8.9231,-0.0014,0.0,-2.1606,-0.0127,-0.028,0.8518,1
1,1,0,1.69,-7.375,-18.0684,0.6002,-0.0002,0.0129,1.0976,8.9015,-0.0014,0.0,-2.1607,-0.0126,-0.028,0.8518,1
1,1,0,1.7,-7.3345,-17.9893,0.6002,-0.0002,0.0129,1.0976,8.8798,-0.0014,0.0,-2.1607,-0.0125,-0.028,0.8518,1
1,1,0,1.71,-7.2941,-17.9103,0.6002,-0.0002,0.0129,1.0976,8.8582,-0.0014,0.0,-2.1608,-0.0124,-0.028,0.8518,1
1,1,0,1.72,-7.2538,-17.8317,0.6002,-0.0002,0.0129,1.0975,8.8366,-0.0014,0.0,-2.1609,-0.0122,-0.028,0.8518,1
1,1,0,1.73,-7.2136,-17.7532,0.6002,-0.0002,0.0129,1.0975,8.815,-0.0014,0.0,-2.161,-0.0121,-0.028,0.8518,1
1,1,0,1.74,-7.1734,-17.6748,0.6002,-0.0002,0.0129,1.0975,8.7934,-0.0014,0.0,-2.1611,-0.012,-0.028,0.8518,1
1,1,0,1.75,-7.1334,-17.5967,0.6002,-0.0002,0.0129,1.0975,8.7718,-0.0014,0.0,-2.1611,-0.0118,-0.028,0.8518,1
1,1,0,1.76,-7.0935,-17.5188,0.6002,-0.0002,0.0129,1.0975,8.7502,-0.0014,0.0,-2.1612,-0.0117,-0.028,0.8518,1
1,1,0,1.77,-7.0537,-17.441,0.6002,-0.0002,0.0129,1.0975,8.7286,-0.0014,0.0,-2.1613,-0.0115,-0.028,0.8518,1
1,1,0,1.78,-7.014,-17.3635,0.6002,-0.0002,0.0129,1.0975,8.707,-0.0014,0.0,-2.1614,-0.0114,-0.028,0.8518,1
1,1,0,1.79,-6.9743,-17.2861,0.6002,-0.0002,0.0129,1.0975,8.6853,-0.0013,0.0,-2.1615,-0.0112,-0.028,0.8518,1
1,1,0,1.8,-6.9348,-17.2089,0.6002,-0.0002,0.0129,1.0974,8.6637,-0.0013,0.0,-2.1615,-0.0111,-0.028,0.8518,1
1,1,0,1.81,-6.8954,-17.132,0.6002,-0.0002,0.0129,1.0974,8.6421,-0.0013,0.0,-2.1616,-0.0109,-0.028,0.8518,1
1,1,0,1.82,-6.856,-17.0552,0.6002,-0.0002,0.0129,1.0974,8.6205,-0.0013,0.0,-2.1617,-0.0108,-0.028,0.8518,1
1,1,0,1.83,-6.8167,-16.9786,0.6002,-0.0002,0.0129,1.0974,8.5989,-0.0013,0.0,-2.1618,-0.0106,-0.028,0.8518,1
1,1,0,1.84,-6.7776,-16.9023,0.6002,-0.0002,0.0129,1.0974,8.5773,-0.0013,0.0,-2.1619,-0.0104,-0.028,0.8518,1
1,1,0,1.85,-6.7386,-16.8261,0.6002,-0.0002,0.0129,1.0974,8.5556,-0.0013,0.0,-2.162,-0.0102,-0.028,0.8518,1
1,1,0,1.86,-6.6996,-16.75,0.6002,-0.0002,0.0129,1.0974,8.534,-0.0013,0.0,-2.162,-0.0101,-0.028,0.8518,1
1,1,0,1.87,-6.6608,-16.6743,0.6002,-0.0002,0.0129,1.0973,8.5124,-0.0013,0.0,-2.1621,-0.0099,-0.028,0.8518,1
1,1,0,1.88,-6.622,-16.5987,0.6002,-0.0002,0.0129,1.0973,8.4908,-0.0013,0.0,-2.1622,-0.0097,-0.028,0.8518,1
1,1,0,1.89,-6.5833,-16.5232,0.6002,-0.0002,0.013,1.0973,8.4692,-0.0013,0.0,-2.1623,-0.0095,-0.028,0.8518,1
1,1,0,1.9,-6.5448,-16.448,0.6002,-0.0002,0.013,1.0973,8.4475,-0.0013,0.0,-2.1624,-0.0093,-0.028,0.8518,1
1,1,0,1.91,-6.5063,-16.373,0.6002,-0.0002,0.013,1.0973,8.4259,-0.0013,0.0,-2.1625,-0.0091,-0.028,0.8518,1
1,1,0,1.92,-6.468,-16.2981,0.6002,-0.0002,0.013,1.0973,8.4043,-0.0013,0.0,-2.1625,-0.0089,-0.028,0.8518,1
1,1,0,1.93,-6.4297,-16.2235,0.6002,-0.0002,0.013,1.0973,8.3827,-0.0013,0.0,-2.1626,-0.0087,-0.028,0.8518,1
1,1,0,1.94,-6.3915,-16.149,0.6002,-0.0002,0.013,1.0973,8.361,-0.0012,0.0,-2.1627,-0.0084,-0.028,0.8518,1
1,1,0,1.95,-6.3535,-16.0747,0.6002,-0.0002,0.013,1.0973,8.3394,-0.0012,0.0,-2.1628,-0.0082,-0.028,0.8518,1
1,1,0,1.96,-6.3155,-16.0007,0.6002,-0.0002,0.013,1.0972,8.3178,-0.0012,0.0,-2.1629,-0.008,-0.028,0.8518,1
1,1,0,1.97,-6.2776,-15.9268,0.6002,-0.0002,0.013,1.0972,8.2961,-0.0012,0.0,-2.163,-0.0077,-0.028,0.8518,1
1,1,0,1.98,-6.2398,-15.8531,0.6002,-0.0002,0.013,1.0972,8.2745,-0.0012,0.0,-2.163,-0.0075,-0.028,0.8518,1
1,1,0,1.99,-6.2022,-15.7796,0.6002,-0.0002,0.013,1.0972,8.2529,-0.0012,0.0,-2.1631,-0.0072,-0.028,0.8518,1
1,1,0,2.0,-6.1646,-15.7063,0.6002,-0.0002,0.013,1.0972,8.2312,-0.0012,0.0,-2.1632,-0.007,-0.028,0.8518,1
1,1,0,2.01,-6.1271,-15.6331,0.6002,-0.0002,0.013,1.0972,8.2096,-0.0012,0.0,-2.1633,-0.0067,-0.028,0.8518,1
1,1,0,2.02,-6.0897,-15.5603,0.6002,-0.0002,0.013,1.0972,8.188,-0.0011,0.0,-2.1634,-0.0065,-0.028,0.8518,1
1,1,0,2.03,-6.0524,-15.4876,0.6002,-0.0002,0.013,1.0972,8.1663,-0.0011,0.0,-2.1635,-0.0062,-0.028,0.8518,1
1,1,0,2.04,-6.0152,-15.415,0.6002,-0.0002,0.013,1.0972,8.1447,-0.0011,0.0,-2.1636,-0.0059,-0.028,0.8518,1
1,1,0,2.05,-5.9782,-15.3427,0.6002,-0.0002,0.013,1.0972,8.1231,-0.0011,0.0,-2.1636,-0.0056,-0.028,0.8518,1
1,1,0,2.06,-5.9412,-15.2705,0.6002,-0.0002,0.013,1.0971,8.1014,-0.0011,0.0,-2.1637,-0.0053,-0.028,0.8518,1
1,1,0,2.07,-5.9043,-15.1985,0.6002,-0.0001,0.013,1.0971,8.0798,-0.001,0.0,-2.1638,-0.005,-0.0281,0.8518,1
1,1,0,2.08,-5.8675,-15.1268,0.6002,-0.0001,0.013,1.0971,8.0582,-0.001,0.0,-2.1639,-0.0047,-0.0281,0.8518,1
1,1,0,2.09,-5.8308,-15.0553,0.6002,-0.0001,0.013,1.0971,8.0365,-0.001,0.0,-2.164,-0.0043,-0.0281,0.8518,1
1,1,0,2.1,-5.7942,-14.9838,0.6002,-0.0001,0.013,1.0971,8.0149,-0.001,0.0,-2.1641,-0.004,-0.0281,0.8518,1
1,1,0,2.11,-5.7577,-14.9127,0.6002,-0.0001,0.013,1.0971,7.9932,-0.001,0.0,-2.1642,-0.0036,-0.0281,0.8518,1
1,1,0,2.12,-5.7213,-14.8417,0.6002,-0.0001,0.013,1.0971,7.9716,-0.0009,0.0,-2.1643,-0.0033,-0.0281,0.8518,1
1,1,0,2.13,-5.685,-14.7709,0.6002,-0.0001,0.013,1.0971,7.95,-0.0009,0.0,-2.1644,-0.0029,-0.0281,0.8518,1
1,1,0,2.14,-5.6488,-14.7003,0.6002,-0.0001,0.013,1.0971,7.9283,-0.0009,0.0,-2.1644,-0.0025,-0.0281,0.8518,1
1,1,0,2.15,-5.6127,-14.6299,0.6002,-0.0001,0.013,1.0971,7.9067,-0.0008,0.0,-2.1645,-0.0021,-0.0281,0.8518,1
1,1,0,2.16,-5.5767,-14.5597,0.6002,-0.0001,0.013,1.0971,7.885,-0.0008,0.0,-2.1646,-0.0017,-0.0281,0.8518,1
1,1,0,2.17,-5.5408,-14.4897,0.6002,-0.0001,0.013,1.0971,7.8634,-0.0008,0.0,-2.1647,-0.0013,-0.0281,0.8518,1
1,1,0,2.18,-5.505,-14.4198,0.6002,-0.0001,0.013,1.0971,7.8417,-0.0008,0.0,-2.1648,-0.0009,-0.0281,0.8518,1
1,1,0,2.19,-5.4692,-14.3502,0.6002,-0.0001,0.013,1.0971,7.8201,-0.0007,0.0,-2.1649,-0.0004,-0.0281,0.8518,1
1,1,0,2.2,-5.4336,-14.2808,0.6002,-0.0001,0.013,1.097,7.7984,-0.0007,0.0,-2.165,0.0,-0.0281,0.8518,1
1,1,0,2.21,-5.3981,-14.2115,0.6002,-0.0001,0.013,1.097,7.7768,-0.0006,0.0,-2.1651,0.0005,-0.0281,0.8518,1
1,1,0,2.22,-5.3627,-14.1424,0.6002,-0.0001,0.013,1.097,7.7551,-0.0006,0.0,-2.1652,0.001,-0.0281,0.8518,1
1,1,0,2.23,-5.3274,-14.0736,0.6002,-0.0001,0.013,1.097,7.7335,-0.0006,0.0,-2.1653,0.0015,-0.0281,0.8518,1
1,1,0,2.24,-5.2922,-14.0049,0.6002,-0.0001,0.013,1.097,7.7118,-0.0005,0.0,-2.1653,0.002,-0.0281,0.8518,1
1,1,0,2.25,-5.257,-13.9364,0.6002,-0.0001,0.013,1.097,7.6902,-0.0005,0.0,-2.1654,0.0025,-0.0281,0.8518,1
1,1,0,2.26,-5.222,-13.8681,0.6002,-0.0001,0.013,1.097,7.6685,-0.0004,0.0,-2.1655,0.0031,-0.0281,0.8518,1
1,1,0,2.27,-5.1871,-13.8,0.6002,0.0,0.013,1.097,7.6468,-0.0004,0.0,-2.1656,0.0037,-0.0281,0.8518,1
1,1,0,2.28,-5.1523,-13.7321,0.6002,0.0,0.013,1.097,7.6252,-0.0003,0.0,-2.1657,0.0042,-0.0281,0.8518,1
1,1,0,2.29,-5.1176,-13.6644,0.6002,0.0,0.013,1.097,7.6035,-0.0003,0.0,-2.1658,0.0048,-0.0281,0.8518,1
1,1,0,2.3,-5.083,-13.5969,0.6002,0.0,0.013,1.097,7.5819,-0.0002,0.0,-2.1659,0.0055,-0.0281,0.8518,1
1,1,0,2.31,-5.0484,-13.5295,0.6002,0.0,0.013,1.097,7.5602,-0.0002,0.0,-2.166,0.0061,-0.0281,0.8518,1
1,1,0,2.32,-5.014,-13.4624,0.6002,0.0,0.013,1.097,7.5386,-0.0001,0.0,-2.1661,0.0066,-0.0281,0.8518,1
1,1,0,2.33,-4.9797,-13.3955,0.6002,0.0,0.013,1.097,7.5169,-0.0001,0.0,-2.1662,0.0064,-0.0281,0.8518,1
1,1,0,2.34,-4.9454,-13.3287,0.6002,0.0,0.013,1.097,7.4952,0.0,0.0,-2.1663,0.0056,-0.0281,0.8518,1
1,1,0,2.35,-4.9113,-13.2622,0.6002,0.0,0.013,1.097,7.4736,0.0,0.0,-2.1664,0.0048,-0.0281,0.8518,1
1,1,0,2.36,-4.8773,-13.1958,0.6002,0.0,0.013,1.097,7.4519,0.0,0.0,-2.1665,0.0044,-0.0281,0.8518,1
1,1,0,2.37,-4.8434,-13.1296,0.6002,0.0,0.013,1.097,7.4302,0.0,0.0,-2.1666,0.0041,-0.0281,0.8518,1
1,1,0,2.38,-4.8096,-13.0637,0.6002,0.0,0.013,1.097,7.4086,0.0001,0.0,-2.1667,0.0052,-0.0281,0.8518,1
1,1,0,2.39,-4.7758,-12.9979,0.6002,0.0,0.013,1.0971,7.3869,0.0001,0.0,-2.1668,0.0069,-0.0281,0.8518,1
1,1,0,2.4,-4.7422,-12.9322,0.6002,0.0,0.013,1.0971,7.3652,0.0001,0.0,-2.1669,0.0091,-0.0281,0.8518,1
1,1,0,2.41,-4.7087,-12.8669,0.6002,0.0001,0.013,1.0971,7.3436,0.0002,0.0,-2.167,0.0108,-0.0281,0.8518,1
1,1,0,2.42,-4.6753,-12.8017,0.6002,0.0001,0.013,1.0971,7.3219,0.0003,0.0,-2.167,0.0124,-0.0281,0.8518,1
1,1,0,2.43,-4.6419,-12.7366,0.6002,0.0001,0.013,1.0971,7.3002,0.0004,0.0,-2.1671,0.0137,-0.0281,0.8518,1
1,1,0,2.44,-4.6087,-12.6718,0.6002,0.0001,0.013,1.0971,7.2786,0.0005,0.0,-2.1672,0.0148,-0.0281,0.8518,1
1,1,0,2.45,-4.5756,-12.6072,0.6002,0.0001,0.013,1.0971,7.2569,0.0006,0.0,-2.1673,0.016,-0.0282,0.8518,1
1,1,0,2.46,-4.5425,-12.5427,0.6002,0.0001,0.013,1.0971,7.2352,0.0007,0.0,-2.1674,0.0171,-0.0282,0.8518,1
1,1,0,2.47,-4.5096,-12.4785,0.6002,0.0001,0.013,1.0971,7.2135,0.0008,0.0,-2.1675,0.0182,-0.0282,0.8518,1
1,1,0,2.48,-4.4768,-12.4144,0.6002,0.0001,0.013,1.0971,7.1919,0.0009,0.0,-2.1676,0.0194,-0.0282,0.8518,1
1,1,0,2.49,-4.444,-12.3505,0.6002,0.0001,0.013,1.0971,7.1702,0.001,0.0,-2.1677,0.0206,-0.0282,0.8518,1
1,1,0,2.5,-4.4114,-12.2869,0.6002,0.0001,0.013,1.0971,7.1485,0.0012,0.0,-2.1678,0.0219,-0.0282,0.8518,1
1,1,0,2.51,-4.3789,-12.2234,0.6002,0.0002,0.013,1.0972,7.1268,0.0013,0.0,-2.1679,0.0233,-0.0282,0.8518,1
1,1,0,2.52,-4.3465,-12.1601,0.6002,0.0002,0.013,1.0972,7.1051,0.0014,0.0,-2.168,0.0247,-0.0282,0.8518,1
1,1,0,2.53,-4.3142,-12.097,0.6002,0.0002,0.013,1.0972,7.0835,0.0016,0.0,-2.1682,0.0262,-0.0282,0.8518,1
1,1,0,2.54,-4.2819,-12.0341,0.6002,0.0002,0.013,1.0972,7.0618,0.0017,0.0,-2.1683,0.0277,-0.0282,0.8518,1
1,1,0,2.55,-4.2498,-11.9714,0.6002,0.0002,0.013,1.0972,7.0401,0.0019,0.0,-2.1684,0.0293,-0.0282,0.8518,1
1,1,0,2.56,-4.2178,-11.9089,0.6002,0.0002,0.013,1.0972,7.0184,0.002,0.0,-2.1685,0.031,-0.0282,0.8518,1
1,1,0,2.57,-4.1859,-11.8465,0.6002,0.0002,0.013,1.0973,6.9967,0.0022,0.0,-2.1686,0.0328,-0.0282,0.8518,1
1,1,0,2.58,-4.1541,-11.7844,0.6002,0.0003,0.013,1.0973,6.975,0.0024,0.0,-2.1687,0.0347,-0.0282,0.8518,1
1,1,0,2.59,-4.1224,-11.7225,0.6002,0.0003,0.013,1.0973,6.9533,0.0025,0.0,-2.1688,0.0366,-0.0282,0.8518,1
1,1,0,2.6,-4.0908,-11.6607,0.6002,0.0003,0.013,1.0973,6.9317,0.0027,0.0,-2.1689,0.0386,-0.0282,0.8518,1
1,1,0,2.61,-4.0592,-11.5991,0.6002,0.0003,0.013,1.0974,6.91,0.0029,0.0,-2.169,0.0407,-0.0282,0.8518,1
1,1,0,2.62,-4.0278,-11.5378,0.6002,0.0003,0.013,1.0974,6.8883,0.0031,0.0,-2.1691,0.043,-0.0282,0.8518,1
1,1,0,2.63,-3.9965,-11.4766,0.6002,0.0004,0.013,1.0974,6.8666,0.0033,0.0,-2.1692,0.0453,-0.0282,0.8518,1
1,1,0,2.64,-3.9653,-11.4155,0.6002,0.0004,0.013,1.0975,6.8449,0.0036,0.0,-2.1693,0.0477,-0.0282,0.8518,1
1,1,0,2.65,-3.9342,-11.3548,0.6002,0.0004,0.013,1.0975,6.8232,0.0038,0.0,-2.1694,0.0503,-0.0282,0.8518,1
1,1,0,2.66,-3.9033,-11.2942,0.6002,0.0004,0.013,1.0976,6.8015,0.0041,0.0,-2.1696,0.053,-0.0282,0.8518,1
1,1,0,2.67,-3.8723,-11.2337,0.6002,0.0005,0.013,1.0976,6.7798,0.0043,0.0,-2.1697,0.0558,-0.0282,0.8518,1
1,1,0,2.68,-3.8416,-11.1735,0.6002,0.0005,0.013,1.0976,6.7581,0.0046,0.0,-2.1698,0.0587,-0.0282,0.8518,1
1,1,0,2.69,-3.8109,-11.1135,0.6002,0.0005,0.013,1.0977,6.7364,0.0049,0.0,-2.1699,0.0618,-0.0283,0.8518,1
1,1,0,2.7,-3.7803,-11.0536,0.6002,0.0006,0.013,1.0977,6.7147,0.0052,0.0,-2.17,0.065,-0.0283,0.8518,1
1,1,0,2.71,-3.7499,-10.994,0.6002,0.0006,0.013,1.0978,6.693,0.0055,0.0,-2.1701,0.0685,-0.0283,0.8518,1
1,1,0,2.72,-3.7195,-10.9345,0.6002,0.0006,0.013,1.0979,6.6713,0.0058,0.0,-2.1703,0.072,-0.0283,0.8518,1
1,1,0,2.73,-3.6892,-10.8752,0.6002,0.0007,0.013,1.0979,6.6496,0.0062,0.0,-2.1704,0.0758,-0.0283,0.8518,1
1,1,0,2.74,-3.6591,-10.8161,0.6002,0.0007,0.013,1.098,6.6279,0.0065,0.0,-2.1705,0.0798,-0.0283,0.8518,1
1,1,0,2.75,-3.629,-10.7572,0.6002,0.0007,0.013,1.098,6.6062,0.0069,0.0,-2.1707,0.0839,-0.0283,0.8518,1
1,1,0,2.76,-3.5991,-10.6985,0.6002,0.0008,0.013,1.0981,6.5845,0.0073,0.0,-2.1708,0.0883,-0.0283,0.8518,1
1,1,0,2.77,-3.5693,-10.64,0.6002,0.0008,0.013,1.0982,6.5628,0.0078,0.0,-2.1709,0.0929,-0.0283,0.8518,1
1,1,0,2.78,-3.5395,-10.5817,0.6002,0.0009,0.013,1.0983,6.5411,0.0082,0.0,-2.1711,0.0978,-0.0283,0.8518,1
1,1,0,2.79,-3.5099,-10.5235,0.6002,0.0009,0.013,1.0984,6.5194,0.0087,0.0,-2.1712,0.1029,-0.0284,0.8518,1
1,1,0,2.8,-3.4804,-10.4656,0.6002,0.001,0.013,1.0984,6.4976,0.0092,0.0,-2.1714,0.1084,-0.0284,0.8518,1
1,1,0,2.81,-3.451,-10.4078,0.6002,0.001,0.013,1.0985,6.4759,0.0097,0.0,-2.1715,0.1141,-0.0284,0.8518,1
1,1,0,2.82,-3.4217,-10.3502,0.6002,0.0011,0.013,1.0986,6.4542,0.0103,0.0,-2.1717,0.1201,-0.0284,0.8518,1
1,1,0,2.83,-3.3925,-10.2928,0.6002,0.0011,0.013,1.0987,6.4325,0.0109,0.0,-2.1718,0.1266,-0.0284,0.8518,1
1,1,0,2.84,-3.3634,-10.2356,0.6002,0.0012,0.013,1.0988,6.4108,0.0115,0.0,-2.172,0.1334,-0.0284,0.8518,1
1,1,0,2.85,-3.3344,-10.1786,0.6002,0.0012,0.013,1.099,6.3891,0.0122,0.0,-2.1722,0.1404,-0.0285,0.8518,1
1,1,0,2.86,-3.3056,-10.1218,0.6002,0.0013,0.013,1.0991,6.3673,0.0129,0.0,-2.1724,0.1481,-0.0285,0.8518,1
1,1,0,2.87,-3.2769,-10.0651,0.6002,0.0014,0.013,1.0992,6.3456,0.0136,0.0,-2.1726,0.1561,-0.0285,0.8518,1
1,1,0,2.88,-3.2482,-10.0086,0.6002,0.0014,0.013,1.0993,6.3239,0.0144,0.0,-2.1728,0.1645,-0.0286,0.8518,1
1,1,0,2.89,-3.2197,-9.9524,0.6002,0.0015,0.013,1.0995,6.3022,0.0152,0.0,-2.173,0.1736,-0.0286,0.8518,1
1,1,0,2.9,-3.1913,-9.8963,0.6002,0.0016,0.013,1.0996,6.2804,0.0161,0.0,-2.1733,0.1831,-0.0286,0.8518,1
1,1,0,2.91,-3.163,-9.8404,0.6002,0.0017,0.013,1.0998,6.2587,0.017,0.0,-2.1735,0.193,-0.0287,0.8518,1
1,1,0,2.92,-3.1348,-9.7846,0.6002,0.0018,0.013,1.1,6.2546,0.0182,0.0,-0.7318,0.2229,-0.0097,0.8518,1
1,1,0,2.93,-3.1066,-9.7288,0.6002,0.0019,0.0128,1.1001,6.2525,0.0195,0.0,-0.009,0.2458,0.0,0.8518,1
1,1,0,2.94,-3.0785,-9.6729,0.6002,0.002,0.0127,1.1003,6.2524,0.0209,0.0,-0.005,0.2618,0.0004,0.8518,1
1,1,0,2.95,-3.0503,-9.6171,0.6002,0.0021,0.0124,1.1005,6.2524,0.0224,0.0,-0.0051,0.2812,0.0007,0.8518,1
1,1,0,2.96,-3.0222,-9.5612,0.6002,0.0022,0.0121,1.1007,6.2524,0.024,0.0,-0.0052,0.3018,0.0009,0.8518,1
1,1,0,2.97,-2.9941,-9.5054,0.6002,0.0024,0.0117,1.101,6.2524,0.0258,0.0001,-0.0054,0.3237,0.0011,0.8518,1
1,1,0,2.98,-2.9661,-9.4495,0.6002,0.0025,0.0113,1.1012,6.2523,0.0277,0.0001,-0.0055,0.3482,0.0011,0.8518,1
1,1,0,2.99,-2.9381,-9.3936,0.6002,0.0027,0.0108,1.1015,6.2523,0.0297,0.0001,-0.0058,0.3739,0.001,0.8518,1
1,1,0,3.0,-2.9101,-9.3377,0.6002,0.0029,0.0103,1.1018,6.2523,0.0318,0.0001,-0.0064,0.401,0.0009,0.8518,1
1,1,0,3.01,-2.8821,-9.2818,0.6002,0.003,0.0098,1.1021,6.2523,0.0342,0.0001,-0.0072,0.4306,0.0007,0.8518,1
1,1,0,3.02,-2.8542,-9.2258,0.6002,0.0033,0.0093,1.1024,6.2522,0.0366,0.0002,-0.0081,0.4614,0.0004,0.8518,1
1,1,0,3.03,-2.8263,-9.1698,0.6002,0.0035,0.0087,1.1028,6.2522,0.0392,0.0002,-0.0091,0.4933,0.0,0.8518,1
1,1,0,3.04,-2.7985,-9.1138,0.6002,0.0037,0.0081,1.1031,6.2521,0.0421,0.0002,-0.01,0.5271,-0.0005,0.8518,1
1,1,0,3.05,-2.7707,-9.0578,0.6002,0.004,0.0075,1.1035,6.2521,0.0451,0.0002,-0.0111,0.5613,-0.001,0.8518,1
1,1,0,3.06,-2.743,-9.0018,0.6002,0.0043,0.0069,1.104,6.252,0.0482,0.0002,-0.0124,0.596,-0.0016,0.8518,1
1,1,0,3.07,-2.7153,-8.9457,0.6002,0.0046,0.0064,1.1044,6.2519,0.0515,0.0002,-0.0139,0.6303,-0.0023,0.8518,1
1,1,0,3.08,-2.6877,-8.8896,0.6002,0.0049,0.0058,1.1049,6.2518,0.055,0.0002,-0.0152,0.6635,-0.003,0.8518,1
1,1,0,3.09,-2.6602,-8.8335,0.6002,0.0052,0.0052,1.1055,6.2517,0.0585,0.0002,-0.0165,0.6958,-0.0037,0.8518,1
1,1,0,3.1,-2.6327,-8.7773,0.6002,0.0056,0.0046,1.106,6.2516,0.0622,0.0002,-0.018,0.7242,-0.0045,0.8518,1
1,1,0,3.11,-2.6053,-8.7212,0.6002,0.0059,0.0041,1.1066,6.2514,0.0659,0.0002,-0.0195,0.7497,-0.0053,0.8518,1
1,1,0,3.12,-2.5779,-8.6649,0.6002,0.0063,0.0036,1.1073,6.2513,0.0696,0.0002,-0.0209,0.7723,-0.0061,0.8518,1
1,1,0,3.13,-2.5507,-8.6087,0.6002,0.0067,0.003,1.1079,6.2511,0.0732,0.0002,-0.022,0.7876,-0.0068,0.8518,1
1,1,0,3.14,-2.5235,-8.5524,0.6002,0.0072,0.0026,1.1086,6.251,0.0768,0.0002,-0.0229,0.8012,-0.0075,0.8518,1
1,1,0,3.15,-2.4963,-8.4961,0.6002,0.0076,0.0021,1.1094,6.2508,0.0803,0.0002,-0.0238,0.813,-0.0083,0.8518,1
1,1,0,3.16,-2.4693,-8.4397,0.6002,0.008,0.0016,1.1101,6.2506,0.0837,0.0001,-0.0248,0.8297,-0.009,0.8518,1
1,1,0,3.17,-2.4423,-8.3833,0.6002,0.0085,0.0012,1.1109,6.2504,0.0871,0.0001,-0.026,0.8483,-0.0098,0.8518,1
1,1,0,3.18,-2.4154,-8.3269,0.6002,0.0089,0.0008,1.1118,6.2502,0.0906,0.0001,-0.0272,0.8689,-0.0105,0.8518,1
1,1,0,3.19,-2.3886,-8.2705,0.6002,0.0094,0.0004,1.1126,6.25,0.0941,0.0001,-0.0285,0.8911,-0.0113,0.8518,1
1,1,0,3.2,-2.3618,-8.214,0.6002,0.0098,0.0001,1.1135,6.2498,0.0976,0.0,-0.0299,0.9134,-0.012,0.8518,1
1,1,0,3.21,-2.3352,-8.1574,0.6002,0.0103,-0.0002,1.1144,6.2496,0.1011,0.0,-0.0313,0.9358,-0.0128,0.8518,1
1,1,0,3.22,-2.3086,-8.1008,0.6002,0.0107,-0.0005,1.1154,6.2494,0.1047,0.0,-0.0328,0.958,-0.0135,0.8518,1
1,1,0,3.23,-2.2821,-8.0442,0.6002,0.0112,-0.0008,1.1164,6.2491,0.1083,-0.0001,-0.0343,0.98,-0.0142,0.8518,1
1,1,0,3.24,-2.2557,-7.9876,0.6002,0.0117,-0.001,1.1173,6.2489,0.112,-0.0001,-0.0358,1.0018,-0.015,0.8518,1
1,1,0,3.25,-2.2294,-7.9309,0.6002,0.0121,-0.0012,1.1184,6.2486,0.1157,-0.0001,-0.0374,1.0231,-0.0157,0.8518,1
1,1,0,3.26,-2.2032,-7.8741,0.6002,0.0126,-0.0014,1.1194,6.2484,0.1194,-0.0002,-0.039,1.0442,-0.0164,0.8518,1
1,1,0,3.27,-2.1771,-7.8174,0.6002,0.013,-0.0016,1.1205,6.2481,0.1232,-0.0002,-0.0405,1.0651,-0.0171,0.8518,1
1,1,0,3.28,-2.1511,-7.7605,0.6002,0.0135,-0.0017,1.1217,6.2478,0.127,-0.0002,-0.0422,1.0856,-0.0178,0.8518,1
1,1,0,3.29,-2.1252,-7.7037,0.6002,0.0139,-0.0018,1.1228,6.2475,0.1308,-0.0003,-0.0438,1.1058,-0.0184,0.8518,1
1,1,0,3.3,-2.0994,-7.6468,0.6002,0.0144,-0.0019,1.124,6.2472,0.1347,-0.0003,-0.0455,1.1257,-0.0191,0.8518,1
1,1,0,3.31,-2.0737,-7.5898,0.6002,0.0148,-0.002,1.1252,6.2469,0.1385,-0.0003,-0.0472,1.1452,-0.0198,0.8518,1
1,1,0,3.32,-2.0481,-7.5328,0.6002,0.0153,-0.002,1.1264,6.2466,0.1424,-0.0004,-0.0488,1.1644,-0.0205,0.8518,1
1,1,0,3.33,-2.0226,-7.4758,0.6002,0.0157,-0.0021,1.1277,6.2463,0.1463,-0.0004,-0.0505,1.1834,-0.0211,0.8518,1
1,1,0,3.34,-1.9973,-7.4187,0.6002,0.0161,-0.0021,1.129,6.2459,0.1502,-0.0004,-0.0522,1.2019,-0.0218,0.8518,1
1,1,0,3.35,-1.972,-7.3615,0.6002,0.0165,-0.0021,1.1303,6.2456,0.1541,-0.0004,-0.0539,1.2201,-0.0225,0.8518,1
1,1,0,3.36,-1.9468,-7.3043,0.6002,0.017,-0.0021,1.1316,6.2453,0.1581,-0.0005,-0.0556,1.238,-0.0231,0.8518,1
1,1,0,3.37,-1.9218,-7.2471,0.6002,0.0174,-0.002,1.133,6.2449,0.162,-0.0005,-0.0573,1.2554,-0.0238,0.8518,1
1,1,0,3.38,-1.8969,-7.1898,0.6002,0.0178,-0.002,1.1344,6.2445,0.1659,-0.0005,-0.0589,1.2726,-0.0244,0.8518,1
1,1,0,3.39,-1.8721,-7.1325,0.6002,0.0182,-0.002,1.1358,6.2442,0.1698,-0.0005,-0.0606,1.2895,-0.0251,0.8518,1
1,1,0,3.4,-1.8474,-7.0751,0.6002,0.0186,-0.0019,1.1373,6.2438,0.1737,-0.0005,-0.0623,1.3059,-0.0257,0.8518,1
1,1,0,3.41,-1.8229,-7.0177,0.6002,0.019,-0.0018,1.1388,6.2434,0.1776,-0.0005,-0.064,1.322,-0.0264,0.8518,1
